616.7396851,2.68627453
616.7437744,2.60784316
616.7478638,2.62745094
616.7478638,2.78431368
616.7521362,2.88235283
616.7560425,2.88235283
616.7601318,2.86274505
616.7601318,2.58823538
616.7644653,2.58823538
616.7684326,2.64705873
616.7684326,2.70588231
616.772583,2.70588231
616.7764893,2.60784316
616.7806397,2.37254906
616.7806397,2.29411769
616.7848511,2.2352941
616.7888184,2.2352941
616.7929077,2.25490189
616.7929077,2.25490189
616.7969971,2.27450991
616.8012085,2.15686274
616.8052368,2.13725495
616.8052368,2.13725495
616.8092041,2.19607854
616.8135986,2.25490189
616.8135986,2.2352941
616.8175659,2.19607854
616.8217163,2.13725495
616.8258057,2.21568632
616.8258057,2.2352941
616.829834,2.47058821
616.8338623,2.60784316
616.8380127,2.78431368
616.8380127,3
616.842041,3.05882359
616.8461304,2.98039222
616.8502808,2.74509811
616.8544312,2.68627453
616.8585205,2.66666675
616.8585205,2.64705873
616.8624878,2.68627453
616.8666382,2.60784316
616.8707275,2.58823538
616.8707275,2.50980401
616.874939,2.50980401
616.8789063,2.54901958
616.8829956,2.45098042
616.8829956,2.47058821
616.887207,2.52941179
616.8912354,2.58823538
616.8954468,2.64705873
616.8994751,2.62745094
616.9036255,2.62745094
616.9036255,2.56862736
616.9076538,2.50980401
616.9117432,2.47058821
616.9158936,2.27450991
616.9158936,1.96078432
616.9199829,1.43137252
616.9240112,0.92156863
616.9281616,0.23529412
616.9281616,0
616.932251,0
616.9362793,0
616.9362793,0
616.9404907,0
616.9445801,0.01960784
616.9489136,0.19607843
616.9489136,0.68627453
616.9526367,1.29411769
616.9568481,1.88235295
616.9608765,2.35294127
616.9608765,2.78431368
616.9650269,3.0392158
616.9692993,3.31372547
616.9731445,3.64705873
616.9772949,3.56862736
616.9813843,3.50980401
616.9813843,3.43137264
616.9855347,3.29411769
616.989502,3.2352941
616.9936523,3.21568632
616.9936523,3.13725495
616.9977417,3.15686274
617.0019531,3.11764717
617.0061646,3.11764717
617.0061646,3.19607854
617.0100098,3.21568632
617.0140991,3.35294127
617.0183106,3.54901958
617.0223999,3.47058821
617.0265503,3.19607854
617.0265503,2.9607842
617.0305786,2.82352948
617.0346069,2.74509811
617.0388184,2.64705873
617.0388184,2.58823538
617.0427856,2.49019599
617.046875,2.45098042
617.0510254,2.41176462
617.0510254,2.41176462
617.0551758,2.43137264
617.0592651,2.39215684
617.0592651,2.35294127
617.0632935,2.33333325
617.0674439,2.35294127
